TeckRank_int,rank_CB_normlized,name
8802.0,6342.0,Snackpass
8803.0,1652.0,Sibanye-Stillwater
8804.0,357.0,Endeavour Mining
8805.0,6213.0,Osisko Gold Royalties
8806.0,6747.0,JSW Steel
8807.0,5205.0,DeepGreen Metals
8808.0,6806.0,Wheaton Precious Metals Corp
8809.0,4593.0,Aquicore
8810.0,8130.0,Revl
8811.0,2820.0,8th Wall
8812.0,4257.0,CBRE Group
8813.0,6092.0,Remind
8814.0,3940.0,Fullcast.io
8815.0,4439.0,OpenFin
8816.0,7109.0,Openpath
8817.0,4029.0,Drivezy
8818.0,2080.0,Zenobe Energy
8819.0,173.0,Patch Technologies
8820.0,9711.0,Medium
8821.0,5575.0,Pop Meals (previously dahmakan)
8822.0,6074.0,VIA
8823.0,7284.0,Fandom
8824.0,8486.0,GetYourGuide
8825.0,4587.0,CHEQ
8826.0,4467.0,Adverity
8827.0,2428.0,True-Tickets
8828.0,1478.0,ModCloth
8829.0,7128.0,MeUndies
8830.0,9874.0,Poshmark
8831.0,6447.0,Rebag
8832.0,312.0,TTTech
8833.0,2477.0,O-House
8834.0,6351.0,Sabio
8835.0,4861.0,Workiva
8836.0,594.0,Gigya
8837.0,654.0,Peak
8838.0,4694.0,Gage Cannabis
8839.0,8903.0,Hipcamp
8840.0,7120.0,Merit
8841.0,6840.0,Huma
8842.0,2641.0,Pela
8843.0,2618.0,Prophesee
8844.0,6900.0,Mars Reel
8845.0,7258.0,ROKT
8846.0,5476.0,MarkLogic
8847.0,1150.0,HOPU Smart Cities
8848.0,2000.0,Mack Weldon
8849.0,4618.0,Tezign
8850.0,3525.0,Hyperconnect
8851.0,858.0,Japan Finance
8852.0,8781.0,Innovate UK
8853.0,3411.0,Language I/O
8854.0,5256.0,HoloBuilder
8855.0,8039.0,News Break
8856.0,8319.0,Vacasa
8857.0,8152.0,TurnKey Vacation Rentals
8858.0,7465.0,Selina
8859.0,5511.0,La Ruche qui dit Oui
8860.0,880.0,Avo
8861.0,2149.0,Satellite Vu
8862.0,8298.0,Schneider Electric
8863.0,6188.0,FitXR
8864.0,7904.0,Moovit
8865.0,3486.0,Phenix
8866.0,1116.0,Rogue Games
8867.0,6064.0,Taskade
8868.0,5616.0,Carbyne
8869.0,4890.0,PedidosYa
8870.0,4662.0,Airly
8871.0,1519.0,Vuulr
8872.0,5607.0,Gleechi
8873.0,4670.0,Slingshot Aerospace
8874.0,8027.0,Atari
8875.0,5217.0,Comcast Business
8876.0,3730.0,Skift
8877.0,134.0,Drone Racing League
8878.0,7686.0,NTWRK
8879.0,620.0,Kumu Holdings
8880.0,4300.0,Popshop Live
8881.0,1589.0,Proven Skincare
8882.0,3831.0,Tradeswell
8883.0,10012.0,Facebook
8884.0,1353.0,Manna Drone Delivery
8885.0,2161.0,Relimetrics
8886.0,4849.0,AiDash
8887.0,7497.0,The Farmer's Dog
8888.0,4080.0,GOAT
8889.0,6053.0,ON24
8890.0,988.0,Mixcloud
8891.0,2791.0,Stationhead
8892.0,841.0,Headfone
8893.0,7601.0,Sendinblue
8894.0,415.0,HappyLocate
8895.0,2493.0,Arrive
8896.0,2704.0,Bigtincan
8897.0,6870.0,FabFitFun
8898.0,4838.0,Playbook
8899.0,8154.0,Tessian
8900.0,5870.0,AMC Theatres
8901.0,2701.0,Aunt Bertha
8902.0,5720.0,Tilt
8903.0,779.0,Moteefe
8904.0,6617.0,Volansi
8905.0,4383.0,Envoy Technologies
8906.0,28.0,Dream11
8907.0,6916.0,SafetyCulture
8908.0,3311.0,sp0n
8909.0,3734.0,Watcha
8910.0,2083.0,Royal Caribbean International
8911.0,5528.0,ADARA
8912.0,5696.0,Kitchen Stadium
8913.0,7883.0,ThirdLove
8914.0,6837.0,NA-KD.com
8915.0,3005.0,PayCertify
8916.0,8984.0,Bowery Farming
8917.0,3286.0,Terex
8918.0,7602.0,Orbital Insight
8919.0,7169.0,Ceres inc.
8920.0,8388.0,JUUL
8921.0,9498.0,ironSource
8922.0,3628.0,RideOS
8923.0,9070.0,Remix
8924.0,3805.0,Leaf Trade
8925.0,5808.0,Rotimatic
8926.0,4710.0,Eventory
8927.0,6353.0,FreeWheel
8928.0,7961.0,Clubhouse
8929.0,5968.0,MX Player
8930.0,172.0,Swish Analytics
8931.0,6996.0,ReshaMandi
8932.0,2119.0,VideoCoin Network
8933.0,4794.0,Get It Done Now
8934.0,563.0,Handshake
8935.0,7954.0,Glovo
8936.0,10034.0,Twitter
8937.0,1905.0,Smalls
8938.0,6573.0,SeedBlink
8939.0,5116.0,Country Delight
8940.0,4993.0,OLAM International
8941.0,1467.0,Wild Type
8942.0,6320.0,Mark43
8943.0,2432.0,Perx Technologies
8944.0,6178.0,Persado
8945.0,4840.0,Duetto
8946.0,3688.0,Audioburst
8947.0,1210.0,Wibbitz
8948.0,8011.0,MobiTV
8949.0,6003.0,StarNews Mobile
8950.0,832.0,SberMarket
8951.0,1070.0,Startup Bangladesh Limited
8952.0,4141.0,Disco
8953.0,6413.0,Veritone
8954.0,9698.0,Enjin
8955.0,8037.0,Incode Technologies
8956.0,8077.0,Carbice Corporation
8957.0,3412.0,Bear Flag Robotics
8958.0,6483.0,Conviva
8959.0,2569.0,Moshi
8960.0,6537.0,Deepgram
8961.0,2281.0,LANDR
8962.0,1248.0,DEV
8963.0,9205.0,Aeva
8964.0,4405.0,Niki
8965.0,3129.0,Paytronix Systems
8966.0,5189.0,Purple
8967.0,1004.0,OOYALA
8968.0,8870.0,Songtradr
8969.0,3941.0,Capsule8
8970.0,4209.0,ESS
8971.0,9319.0,Taboola
8972.0,796.0,Quantum Platform
8973.0,3461.0,Statespace
8974.0,1807.0,ZEFR
8975.0,1087.0,Housejoy
8976.0,8717.0,Iris Automation
8977.0,4579.0,Arianee
8978.0,9174.0,Outbrain
8979.0,7435.0,PicsArt
8980.0,7968.0,Pluto TV
8981.0,6214.0,VMate
8982.0,9009.0,CrowdAI
8983.0,4922.0,Sojern
8984.0,4561.0,Gobble
8985.0,9861.0,Classy
8986.0,3818.0,rewardStyle
8987.0,7496.0,Global Data Consortium
8988.0,7959.0,iCIMS
8989.0,7651.0,Showpad
8990.0,5764.0,Quanergy Systems
8991.0,5239.0,Modern Meadow
8992.0,7259.0,Outside
8993.0,767.0,Atomberg Technology
8994.0,3181.0,Nature
8995.0,7510.0,Axon
8996.0,2661.0,Sovrn
8997.0,1746.0,Back to the Roots
8998.0,9631.0,Intercom
8999.0,7827.0,Taxfyle
9000.0,3634.0,Verra Mobility
9001.0,2639.0,99
9002.0,3226.0,Square Roots Urban Growers
9003.0,54.0,CloudTalk
9004.0,9194.0,Aircall
9005.0,6109.0,Arcadia Biosciences
9006.0,9483.0,Ynsect
9007.0,3844.0,Harri
9008.0,8657.0,CryptoKitties
9009.0,1137.0,Logically
9010.0,3832.0,Gaana
9011.0,8995.0,Deezer
9012.0,9848.0,SoundCloud
9013.0,4512.0,Veryfi
9014.0,5722.0,Embark
9015.0,3779.0,System1
9016.0,3637.0,Shazam Entertainment
9017.0,959.0,Asana Rebel
9018.0,5583.0,Pickaboo.com
9019.0,1648.0,TemperPack
9020.0,5347.0,Accela
9021.0,1285.0,iAdvize
9022.0,6494.0,Sandbox VR
9023.0,103.0,Drillinginfo
9024.0,1375.0,Oh My Green
9025.0,9183.0,Eventbrite
9026.0,9888.0,Wire
9027.0,7638.0,Chowbus
9028.0,9054.0,SolidEnergy Systems
9029.0,7193.0,Artist Republik
9030.0,8873.0,Foursquare
9031.0,3196.0,WSC Sports
9032.0,9296.0,Wolt
9033.0,4009.0,Pee Safe
9034.0,6927.0,Osmo
9035.0,2442.0,Luminary Media
9036.0,8198.0,Splice
9037.0,4863.0,Luka (dba Replika)
9038.0,5197.0,Brit + Co
9039.0,4251.0,Lyte
9040.0,256.0,The Block
9041.0,6718.0,Ark
9042.0,5715.0,Autogrid
9043.0,5045.0,Bitly
9044.0,3117.0,LiveU
9045.0,6031.0,Benevity
9046.0,1849.0,Parrot Analytics
9047.0,4298.0,Vuori
9048.0,6524.0,Rock The Bells
9049.0,1667.0,Global Fashion Group
9050.0,4339.0,Tecovas
9051.0,291.0,ABOUT YOU
9052.0,4512.0,Joveo
9053.0,2459.0,Exiger
9054.0,3300.0,Elucidate
9055.0,9086.0,Tencent Music Entertainment
9056.0,6370.0,Descartes Labs
9057.0,4620.0,Notion
9058.0,4804.0,TABLE.co
9059.0,3654.0,PAX Labs
9060.0,2997.0,Banzai
9061.0,9114.0,Overwolf
9062.0,8242.0,Universal Music Group
9063.0,1533.0,Paradox Interactive
9064.0,3302.0,MEALLOGIX
9065.0,2993.0,Paper Boat
9066.0,2197.0,TerraScale | Follow Us There
9067.0,6660.0,Afresh Technologies
9068.0,1339.0,Welcome
9069.0,1476.0,4C Insights
9070.0,6615.0,Phantom Auto
9071.0,9881.0,BlocPower
9072.0,8837.0,goTenna
9073.0,627.0,United States Agency for International Development
9074.0,2400.0,Catapult
9075.0,1687.0,Cosmose
9076.0,3497.0,Unbxd
9077.0,7679.0,Flutter Entertainment
9078.0,2754.0,Annanow
9079.0,5613.0,Albedo
9080.0,2301.0,AppGyver
9081.0,5054.0,Win-Win
9082.0,8500.0,soona
9083.0,4672.0,NBTV
9084.0,9294.0,TIRPORT
9085.0,4929.0,AlgiKnit
9086.0,7189.0,Workhorse Group
9087.0,3476.0,Bitrise
9088.0,1119.0,Music Traveler
9089.0,7093.0,Karma
9090.0,4269.0,eMarketer
9091.0,4775.0,uberall
9092.0,4014.0,United Launch Alliance
9093.0,1286.0,Nanosys
9094.0,3132.0,BWX Technologies
9095.0,2763.0,Zero Mass Water
9096.0,3227.0,Genomatica
9097.0,7439.0,Svante
9098.0,9310.0,REEF Technology
9099.0,4446.0,Tibber
9100.0,7359.0,AppFollow
9101.0,8236.0,Casted
9102.0,7871.0,RapidSOS
9103.0,7215.0,OpenGov
9104.0,7936.0,VidMob
9105.0,5334.0,VIX
9106.0,8988.0,iHeartMedia
9107.0,5367.0,Group Nine Media
9108.0,2934.0,Mila
9109.0,3142.0,Happeo
9110.0,6954.0,Meero
9111.0,5875.0,Cmd
9112.0,8481.0,EX.CO
9113.0,3395.0,Foodspring
9114.0,3802.0,ZIGZAG
9115.0,8689.0,Trendyol Group
9116.0,5096.0,OneFootball
9117.0,3409.0,CrowdRise
9118.0,9134.0,GoPro
9119.0,3784.0,Insta360
9120.0,9849.0,Dataminr
9121.0,4645.0,StubHub
9122.0,7743.0,Cambridge Mobile Telematics
9123.0,8372.0,ESO
9124.0,5697.0,LevelUp
9125.0,1228.0,Livepeer
9126.0,6411.0,H&M Clothing Company
9127.0,1272.0,17 Media
9128.0,7785.0,Telstra
9129.0,10044.0,Tencent
9130.0,5020.0,Ximalaya FM
9131.0,1494.0,Podimo
9132.0,9395.0,Big Hit Entertainment
9133.0,3657.0,YG Entertainment
9134.0,4615.0,Audiomack
9135.0,5905.0,LiveXLive
9136.0,2413.0,Believe Digital
9137.0,4896.0,Wondery
9138.0,7884.0,Acast
9139.0,4924.0,Stillfront Group
9140.0,9791.0,Ubisoft
9141.0,158.0,ANA Holdings
9142.0,2626.0,Vooks
9143.0,7593.0,TaniHub
9144.0,2016.0,Rachio
9145.0,9145.0,HMD
9146.0,2318.0,First Resonance
9147.0,1180.0,Unikrn
9148.0,1546.0,ReKTGlobal
9149.0,293.0,Path
9150.0,1271.0,Rota
9151.0,5663.0,ShotSpotter
9152.0,9471.0,what3words
9153.0,9708.0,Bitmovin
9154.0,7751.0,Mimecast
9155.0,6567.0,Kodak
9156.0,1788.0,Remoov
9157.0,7045.0,BlueStacks
9158.0,4827.0,StartX
9159.0,5018.0,AppSheet
9160.0,4245.0,Zencity
9161.0,5489.0,Beats Electronics
9162.0,7332.0,CEEK
9163.0,3744.0,PayIt
9164.0,603.0,Soundtrack Your Brand
9165.0,9312.0,Synthesia
9166.0,2213.0,Jive Communications
9167.0,1321.0,Hydrogenics
9168.0,3605.0,Sunfire
9169.0,1749.0,Primus Power
9170.0,6911.0,FuelCell Energy
9171.0,5204.0,Lowkey
9172.0,2858.0,Moxtra
9173.0,1387.0,Teal
9174.0,4165.0,Kwik Delivery
9175.0,6885.0,SoundHound Inc.
9176.0,5192.0,FaceIT
9177.0,2335.0,Activision Blizzard
9178.0,9463.0,FanDuel
9179.0,7288.0,Super League Gaming
9180.0,4756.0,Cloud9
9181.0,4891.0,Fnatic
9182.0,5940.0,VSPN
9183.0,10047.0,DraftKings
9184.0,8573.0,GamingMonk
9185.0,6080.0,Fantasy Akhada
9186.0,2297.0,Quidd
9187.0,300.0,Kony
9188.0,5922.0,Xpansiv
9189.0,610.0,Bulletproof
9190.0,3068.0,Cargill
9191.0,3021.0,Motiv Power Systems
9192.0,1987.0,Arloid Automation
9193.0,6960.0,Smule
9194.0,8188.0,Storytel
9195.0,8786.0,Vinted
9196.0,4139.0,Kubient
9197.0,6218.0,Cotopaxi
9198.0,9871.0,Overtime
9199.0,8485.0,LogRhythm
9200.0,618.0,EDJX
9201.0,1890.0,Soundtrap
9202.0,6370.0,IZEA
9203.0,6679.0,OpenWeb
9204.0,7044.0,CARTO
9205.0,461.0,VOA
9206.0,6249.0,Radar
9207.0,789.0,onxMaps
9208.0,9782.0,Weibo
9209.0,8579.0,LIZHI INC.
9210.0,3450.0,Vibes
9211.0,5039.0,Near
9212.0,4958.0,Summersalt
9213.0,3207.0,DoubleDutch
9214.0,4909.0,Orbital Sidekick
9215.0,1567.0,Skoove
9216.0,8451.0,Mason
9217.0,8124.0,Jamf
9218.0,9261.0,Live Nation Entertainment
9219.0,6714.0,Fever
9220.0,7999.0,Postscript
9221.0,7533.0,Evoqua Water Technologies
9222.0,122.0,Fitbod
9223.0,1400.0,Bidstack
9224.0,1743.0,TodayTix
9225.0,2709.0,21Buttons
9226.0,1094.0,Miinto
9227.0,7019.0,Pivot Bio
9228.0,8769.0,Future Planet Capital
9229.0,3881.0,Ascend Wellness
9230.0,4479.0,Agrify
9231.0,139.0,Change Foods
9232.0,7681.0,Journey Foods
9233.0,6790.0,TigerConnect
9234.0,5311.0,Jamm
9235.0,4203.0,Vidyo
9236.0,6648.0,XL Fleet
9237.0,1681.0,Avataar.Me
9238.0,10001.0,StockX
9239.0,4072.0,MOJIO
9240.0,305.0,Jiobit
9241.0,520.0,Appetize
9242.0,6340.0,Nexon
9243.0,1044.0,Masabi
9244.0,6749.0,SportsEdTV
9245.0,2404.0,Tithe.ly
9246.0,7306.0,Rad Power Bikes
9247.0,2118.0,Internap
9248.0,7910.0,Section4
9249.0,8144.0,FaZe Clan
9250.0,116.0,FTX
9251.0,8593.0,WinZO
9252.0,1452.0,HalaPlay Technologies
9253.0,1555.0,VENN
9254.0,3136.0,G2 Esports
9255.0,8515.0,Momenta
9256.0,141.0,Sea Machines Robotics
9257.0,7636.0,Houseparty
9258.0,1463.0,Second Nature
9259.0,9697.0,Zalando
9260.0,8233.0,Wefarm
9261.0,3931.0,Soundways
9262.0,7509.0,Red Ventures
9263.0,198.0,Solinftec
9264.0,1306.0,Zeetta Networks
9265.0,4173.0,Meitu
9266.0,9834.0,UnitedMasters
9267.0,7746.0,MeaTech
9268.0,6196.0,Awign Enterprises
9269.0,6844.0,Eterneva
9270.0,1884.0,Inkbox
9271.0,4113.0,Wickr
9272.0,6393.0,Indigo
9273.0,9917.0,Plex
9274.0,6964.0,HealthSherpa
9275.0,3789.0,Unilever
9276.0,6444.0,Jellysmack
9277.0,5686.0,Teads US
9278.0,3668.0,TinyBuild
9279.0,9656.0,Attentive
9280.0,450.0,springbig
9281.0,4492.0,Pomelo Fashion
9282.0,4077.0,Thinx
9283.0,5322.0,Universal Sportsbiz
9284.0,5974.0,Maisonette
9285.0,2033.0,Namshi
9286.0,5212.0,Skechers U.S.A.
9287.0,7183.0,Bombas
9288.0,1879.0,"Love, Bonito"
9289.0,5223.0,Yoox Net-a-Porter Group
9290.0,9151.0,Cuyana
9291.0,2572.0,TOPSHOP TOPMAN
9292.0,9444.0,The RealReal
9293.0,3459.0,Flyrobe
9294.0,4343.0,CHRONEXT
9295.0,7358.0,Debenhams
9296.0,8630.0,Gap
9297.0,1649.0,Modanisa
9298.0,2974.0,Dolls Kill
9299.0,1461.0,Chubbies Shorts
9300.0,4134.0,WAVE.tv
9301.0,1111.0,Dipsea
9302.0,1609.0,Patch
9303.0,564.0,Noom
9304.0,3686.0,Heyday AI
9305.0,673.0,AnyMind Group
9306.0,2643.0,Toucan
9307.0,310.0,CompanyCam
9308.0,8024.0,Axel Springer
9309.0,6681.0,Flourish Software
9310.0,5587.0,AgEagle
9311.0,2628.0,Fernish
9312.0,7389.0,ZoomCar
9313.0,5220.0,Virtuleap
9314.0,117.0,BenchPrep
9315.0,9792.0,Aclima
9316.0,7463.0,Amplify.ai
9317.0,7889.0,Weave
9318.0,7004.0,Stix
9319.0,5382.0,Shein
9320.0,5453.0,PlanRadar
9321.0,4919.0,GoGoX
9322.0,1772.0,MasteryConnect
9323.0,5869.0,Univision Communications
9324.0,3888.0,Lightning eMotors
9325.0,9309.0,CORE POWER (UK) Ltd
9326.0,519.0,Centers for Disease Control and Prevention
9327.0,4976.0,Reformation
9328.0,7122.0,Supreme
9329.0,3561.0,Marco Polo
9330.0,660.0,pocket.watch
9331.0,4100.0,360VUZ
9332.0,7750.0,Zola
9333.0,9065.0,Away
9334.0,5749.0,Veo
9335.0,2105.0,buywith
9336.0,2640.0,ENDLESS
9337.0,8312.0,Caesars Entertainment
9338.0,1707.0,Rush Street Interactive
9339.0,7831.0,Bally's
9340.0,2193.0,The Stars Group
9341.0,3224.0,Carousel Group
9342.0,8221.0,MGM Resorts International
9343.0,1795.0,Rockets of Awesome
9344.0,579.0,Livelike
9345.0,8897.0,Motorola Solutions
9346.0,1039.0,Alltech
9347.0,4153.0,Instart
9348.0,4952.0,Sealed
9349.0,3909.0,Loot Crate
9350.0,7763.0,75F
9351.0,2527.0,Socio
9352.0,4766.0,3Pillar Global
9353.0,4819.0,Enevate
9354.0,6773.0,Wallbox
9355.0,8304.0,SparkCharge
9356.0,7730.0,Skeleton Technologies
9357.0,8867.0,Dialpad
9358.0,2170.0,Propel
9359.0,9762.0,Sonos
9360.0,723.0,Lumen
9361.0,1779.0,Credgenics
9362.0,8872.0,Theta Labs
9363.0,3259.0,Aditya Birla Fashion and Retail
9364.0,536.0,Conversocial
9365.0,1421.0,Falkonry
9366.0,616.0,NEWNESS
9367.0,2942.0,European Union
9368.0,669.0,EazyDiner
9369.0,8668.0,MoviePass
9370.0,9326.0,Dish Network
9371.0,4059.0,Devialet
9372.0,4283.0,Newlight Technologies
9373.0,601.0,Lygos
9374.0,6441.0,Waze
9375.0,2309.0,INTURN
9376.0,1603.0,Guild
9377.0,6203.0,Flytrex
9378.0,6162.0,Eargo
9379.0,2927.0,Swapcard
9380.0,3692.0,SambaSafety
9381.0,237.0,Fashinza
9382.0,9840.0,Snap
9383.0,7247.0,SwipeGuide
9384.0,1731.0,Atlas Obscura
9385.0,1158.0,mitú
9386.0,2666.0,Octopus Interactive Inc.
9387.0,5025.0,Idomoo
9388.0,9801.0,PlayVS
9389.0,4509.0,Tapcart
9390.0,2525.0,Crocs
9391.0,1147.0,Voiro
9392.0,4171.0,tado°
9393.0,4637.0,Sumitomo Corporation
9394.0,9279.0,Ruby Love
9395.0,5537.0,XAG
9396.0,5850.0,Onfleet
9397.0,7373.0,Connected2Fiber
9398.0,5921.0,Arcadia Group
9399.0,7683.0,HealthiNation
9400.0,1693.0,Welcome to the Jungle
9401.0,815.0,Ad-Lib.io
9402.0,3849.0,Placer
9403.0,8114.0,Snapcommerce
9404.0,910.0,Bolo Indya
9405.0,2476.0,Litmus
9406.0,5929.0,Maestro
9407.0,3761.0,Ceres Imaging
9408.0,4143.0,Aerobotics
9409.0,7698.0,Food52
9410.0,1202.0,Mobalytics
9411.0,4367.0,theScore
9412.0,9560.0,Mapbox
9413.0,5945.0,LARQ
9414.0,6678.0,StartX (Stanford-StartX Fund)
9415.0,3308.0,Kratos Defense and Security Solutions
9416.0,5139.0,Octane AI
9417.0,6800.0,Industrious
9418.0,722.0,Audio Analytic
9419.0,1226.0,Little Black Book
9420.0,8487.0,Bolt Threads
9421.0,3057.0,Yummly
9422.0,5465.0,Owl Labs
9423.0,8472.0,Vyond
9424.0,4022.0,Sailthru
9425.0,4885.0,Booz Allen Hamilton
9426.0,5653.0,MycoTechnology
9427.0,431.0,Hawthorne
9428.0,8975.0,Hootsuite
9429.0,988.0,MapAnything
9430.0,6902.0,Uphold
9431.0,8392.0,Hinge
9432.0,5545.0,Zivame.com
9433.0,8658.0,Good Eggs
9434.0,5810.0,Naadam
9435.0,9648.0,Viberate
9436.0,1291.0,Usercentrics
9437.0,1958.0,Gamaya
9438.0,7796.0,ChowNow
9439.0,5547.0,Biomicrogels Group
9440.0,9372.0,MURAL
9441.0,2724.0,Cleveland Cliffs
9442.0,1019.0,Drink Prime
9443.0,4608.0,Tastemade
9444.0,8042.0,"Clare, Inc."
9445.0,6700.0,Urban
9446.0,5236.0,Sourcepoint
9447.0,3371.0,Bluedot
9448.0,64.0,GHGSat
9449.0,5218.0,Opus 12
9450.0,1536.0,Hello TransTech
9451.0,9571.0,Promise
9452.0,9759.0,Northvolt
9453.0,3058.0,Happybrush
9454.0,4824.0,Augmedix
9455.0,3576.0,WeddingWire
9456.0,6277.0,Microvast
9457.0,7211.0,Infineon Technologies
9458.0,3639.0,Mixtroz
9459.0,1881.0,Grip
9460.0,7679.0,Farmstead
9461.0,7075.0,Pinscreen
9462.0,4356.0,Portugal Ventures
9463.0,5052.0,Spotahome
9464.0,1106.0,Flo Technologies
9465.0,6525.0,FIGS
9466.0,7726.0,HireVue
9467.0,4050.0,Bonobos
9468.0,4552.0,Stockly
9469.0,6333.0,Hawkers Co.
9470.0,200.0,Sarah Flint
9471.0,1575.0,M.Gemi
9472.0,1714.0,Atoms
9473.0,2455.0,BaubleBar
9474.0,6510.0,Rothy's
9475.0,8234.0,Goat Group
9476.0,4097.0,Parade
9477.0,7564.0,Skims
9478.0,1843.0,GlassesUSA
9479.0,8522.0,Rent the Runway
9480.0,2948.0,Voatz
9481.0,5602.0,Hungryroot
9482.0,4291.0,Pypestream
9483.0,9523.0,FCC
9484.0,3684.0,Fyusion
9485.0,6797.0,DeepMap
9486.0,8335.0,Orca AI
9487.0,4991.0,Whose Your Landlord
9488.0,879.0,6AM City
9489.0,7340.0,Iron Ox
9490.0,7582.0,The Boeing Company
9491.0,2871.0,WayRay
9492.0,5585.0,Gotham Greens
9493.0,7866.0,Life360
9494.0,6072.0,Hint
9495.0,1207.0,Viewpoint
9496.0,58.0,WOW Skin Science India Ltd
9497.0,6352.0,Kalyan Jewellers
9498.0,2.0,KKW Beauty
9499.0,9745.0,Skillz
9500.0,5363.0,Peerspace
9501.0,1989.0,Prodege
9502.0,3058.0,Optimized Electrotech
9503.0,8247.0,Zebra Technologies
9504.0,2202.0,Curtsy
9505.0,3653.0,BEGiN
9506.0,7220.0,HOMER
9507.0,8258.0,Saks Fifth Avenue
9508.0,8846.0,Plenty
9509.0,5832.0,Nature’s Fynd
9510.0,1540.0,Puris
9511.0,3531.0,GoExpedi
9512.0,9552.0,boAt
9513.0,4854.0,Sheertex
9514.0,3052.0,Stance
9515.0,6212.0,Sugar
9516.0,2872.0,Civis Analytics
9517.0,9308.0,Depop
9518.0,7192.0,Sensor Tower
9519.0,2671.0,Dude Solutions
9520.0,4026.0,Intertrust
9521.0,1399.0,TVision
9522.0,3902.0,Zenly
9523.0,7081.0,European Commission
9524.0,7138.0,National Treasury Management Agency (NTMA)
9525.0,693.0,NTPC
9526.0,2570.0,Spire
9527.0,7024.0,Abu Dhabi National Oil Company
9528.0,6495.0,Pemex
9529.0,2658.0,88 Energy
9530.0,1531.0,Gunvor Group
9531.0,3526.0,New Fortress Energy
9532.0,8326.0,Crusoe Energy Systems
9533.0,4844.0,Nike
9534.0,4524.0,JW Player
9535.0,463.0,Data Gumbo
9536.0,6720.0,AllTrails
9537.0,6730.0,TouchBistro
9538.0,1684.0,Eatigo
9539.0,5401.0,ZenSports
9540.0,6909.0,Brightcove
9541.0,7388.0,Project Canary
9542.0,5021.0,Pixellot
9543.0,8570.0,Fanatiz
9544.0,2610.0,Fox Corporation
9545.0,3210.0,ONE Championship
9546.0,1426.0,Inpixon
9547.0,989.0,Blitz App
9548.0,1959.0,Universe
9549.0,6823.0,Deputy
9550.0,6732.0,IRIS.TV
9551.0,7644.0,100 Thieves
9552.0,4625.0,Remesh
9553.0,1118.0,Zebpay
9554.0,2317.0,Magic
9555.0,3623.0,TubeMogul
9556.0,6704.0,Goop
9557.0,3846.0,"US Department of Commerce, Economic Development Administation"
9558.0,6920.0,TradingView
9559.0,4159.0,Streamlabs
9560.0,7535.0,1stdibs
9561.0,3086.0,Oyster
9562.0,1206.0,Autocamp
9563.0,7808.0,The/Studio
9564.0,6001.0,TechCrunch
9565.0,3951.0,Blue River Technology
9566.0,2913.0,Thriver
9567.0,1775.0,Terramera
9568.0,4254.0,BlueJeans Network
9569.0,2188.0,Anuvia Plant Nutrients
9570.0,2979.0,CLO Virtual Fashion
9571.0,8755.0,TravelPerk
9572.0,606.0,Metamaterial Inc.
9573.0,7977.0,DICE
9574.0,3599.0,Airtime
9575.0,3354.0,Bluefin
9576.0,575.0,Agriprotein
9577.0,391.0,Stem Disintermedia
9578.0,8040.0,TuneIn
9579.0,2249.0,Boutiqaat
9580.0,7360.0,Brooklinen
9581.0,5464.0,Meter Feeder
9582.0,919.0,Endel
9583.0,2518.0,Yac
9584.0,3661.0,Agile Content
9585.0,1120.0,Reverb.com
9586.0,8152.0,Innovid
9587.0,195.0,Wurl
9588.0,9230.0,Citi
9589.0,5767.0,"Shenzhen RAKwireless Technology Co., Ltd."
9590.0,7827.0,Minute Media
9591.0,8453.0,Epidemic Sound
9592.0,5582.0,Artlist
9593.0,8466.0,Samba TV
9594.0,7087.0,Pythian
9595.0,6346.0,AXIOS Media
9596.0,1131.0,Events.com
9597.0,2530.0,Splash
9598.0,4655.0,Mejuri
9599.0,1574.0,Dormify
9600.0,8477.0,Citizen
9601.0,5463.0,Budbee
9602.0,9061.0,Genius
9603.0,4508.0,Trouva
9604.0,4540.0,BANDWAGON
9605.0,6507.0,WaveSense
9606.0,6822.0,MycoWorks
9607.0,4201.0,Treehouse
9608.0,8948.0,Hopin
9609.0,8825.0,DroneDeploy
9610.0,127.0,Lokal
9611.0,3733.0,Penske Media Corporation
9612.0,4257.0,Kinetica
9613.0,1145.0,Anchor
9614.0,1169.0,onedine
9615.0,8301.0,SeatGeek
9616.0,854.0,Ribbon
9617.0,8910.0,WhatsApp
9618.0,17.0,Family Office
9619.0,9908.0,DJI
9620.0,7201.0,BookMyShow
9621.0,8261.0,ABB
9622.0,4482.0,Saab
9623.0,6499.0,Sabre Corporation
9624.0,6173.0,Bose
9625.0,6376.0,Bang & Olufsen
9626.0,8777.0,Aurora Solar
9627.0,4262.0,Palmetto Clean Technology
9628.0,2077.0,Nextracker
9629.0,2639.0,Greenbyte AB
9630.0,6078.0,TaskRabbit
9631.0,5413.0,Dividend Finance
9632.0,160.0,The Infatuation
9633.0,3519.0,Livescale
9634.0,1667.0,Noccarc Robotics
9635.0,8847.0,IRI
9636.0,734.0,Playtomic
9637.0,10033.0,Twitch
9638.0,7216.0,Caffeine
9639.0,3347.0,THETA.tv
9640.0,2004.0,Validere
9641.0,2921.0,Buzzer
9642.0,4444.0,Vagaro
9643.0,4595.0,Celsius
9644.0,5105.0,Urbint
9645.0,907.0,Unacast
9646.0,319.0,Nithio Holdings
9647.0,7050.0,Penn National Gaming
9648.0,3410.0,Evolable Asia Japan
